FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202411;513881387;06F103483E;87089235;IE;PT;10;EXW;11;3;;0,1;1;8;;QV999999999999;
INTRA-EX;202411;513881387;06F103483D;87089997;IE;PT;10;EXW;11;3;;0,1;1;7;;QV999999999999;
INTRA-EX;202411;513881387;06F129101P;84814090;IE;PT;10;EXW;11;3;;0,2;1;16;;QV999999999999;
INTRA-EX;202411;513881387;BKR8EIX-4;85111000;IE;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202411;513881387;VWR120000;84213100;IE;PT;10;EXW;11;3;;1;1;26;;QV999999999999;
INTRA-EX;202411;513881387;R7437-9-4;87089997;SK;PT;10;EXW;11;3;;0,3;1;166;;QV999999999999;
INTRA-EX;202411;513881387;UR-TW2-990;87088055;GR;PT;10;EXW;11;3;;3,4;1;112;;QV999999999999;
INTRA-EX;202411;513881387;06E898001-4;85111000;BE;PT;10;EXW;11;3;;1,5;1;104;;QV999999999999;
INTRA-EX;202411;513881387;BKR7EIX-4;84099100;BE;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202411;513881387;CTS-CPA-001;87089997;BE;PT;10;EXW;11;3;;0,3;1;70;;QV999999999999;
INTRA-EX;202411;513881387;VWR1200R600E;84213100;BE;PT;10;EXW;11;3;;4,9;1;398;;BE0795116918;
INTRA-EX;202411;513881387;AC-MK7-FU-RD;87088055;ES;PT;10;EXW;11;3;;3;1;82;;ES54136258P;
INTRA-EX;202411;513881387;1K0253144AE;87089997;ES;PT;10;EXW;11;3;;1;1;8;;ES54136258P;
INTRA-EX;202411;513881387;VWR810000;87089997;ES;PT;10;EXW;11;3;;0,2;1;25;;ES54136258P;
INTRA-EX;202411;513881387;VWR900002-4;84099100;ES;PT;10;EXW;11;3;;1,8;1;157;;ES54136258P;
INTRA-EX;202411;513881387;JSK-101-DD;84213100;ES;PT;10;EXW;11;3;;4,4;1;249;;ES54136258P;
INTRA-EX;202411;513881387;AC-MQB-FD;87089997;ES;PT;10;EXW;11;3;;0,1;1;59;;ES54124840K;
INTRA-EX;202411;513881387;FMTIA11-RD;87089997;ES;PT;10;EXW;11;3;;2,1;1;179;;QV999999999999;
INTRA-EX;202411;513881387;JSK-101-DD;84213100;ES;PT;10;EXW;11;3;;4,4;1;247;;QV999999999999;
INTRA-EX;202411;513881387;50-1200;87089997;ES;PT;10;EXW;11;3;;0,5;1;105;;QV999999999999;
INTRA-EX;202411;513881387;ILZKAR7A10-8;85111000;ES;PT;10;EXW;11;3;;0,5;1;73;;QV999999999999;
INTRA-EX;202411;513881387;WB-235;84213100;ES;PT;10;EXW;11;3;;0,3;1;77;;QV999999999999;
INTRA-EX;202411;513881387;BKR8EIX-4;85111000;ES;PT;10;EXW;11;3;;0,3;1;41;;QV999999999999;
INTRA-EX;202411;513881387;216CLSDWABO-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;59;;QV999999999999;
INTRA-EX;202411;513881387;FMTIA11-RD;87089997;ES;PT;10;EXW;11;3;;2,1;1;179;;QV999999999999;
INTRA-EX;202411;513881387;216CLSDWAVO-R;87089997;FR;PT;10;EXW;11;3;;0,3;1;43;;QV999999999999;
INTRA-EX;202411;513881387;216CLSDWAOP-R;87089997;FR;PT;10;EXW;11;3;;0,4;1;73;;QV999999999999;
INTRA-EX;202411;513881387;216EVOFL-RB;87089997;FR;PT;10;EXW;11;3;;0,3;1;39;;QV999999999999;
INTRA-EX;202411;513881387;216EVOWT-C;90262020;FR;PT;10;EXW;11;3;;0,2;1;51;;QV999999999999;
INTRA-EX;202411;513881387;216EVOEOP-RB;87089997;FR;PT;10;EXW;11;3;;0,4;1;79;;QV999999999999;
