FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202505;513881387;SHYP105;87089235;ES;PT;10;EXW;11;3;;4,9;1;189;;ES45899844D;
INTRA-EX;202505;513881387;FMINT28;84198998;ES;PT;10;EXW;11;3;;15,6;1;595;;ES45899844D;
INTRA-EX;202505;513881387;SHYC105;87089235;ES;PT;10;EXW;11;3;;2,5;1;208;;ES45899844D;
INTRA-EX;202505;513881387;41001-AK011;84213100;ES;PT;10;EXW;11;3;;0,4;1;133;;ES78536045S;
INTRA-EX;202505;513881387;41003-RM006;84213100;ES;PT;10;EXW;11;3;;0,2;1;14;;ES78536045S;
INTRA-EX;202505;513881387;WSK-VWN005;87089235;ES;PT;10;EXW;11;3;;9;1;173;;ES42245642r;
INTRA-EX;202505;513881387;52001-AK132;84213100;AT;PT;10;EXW;11;3;;4,5;1;25;;QV999999999999;
INTRA-EX;202505;513881387;52001-AK133;84213100;AT;PT;10;EXW;11;3;;4,5;1;86;;QV999999999999;
INTRA-EX;202505;513881387;52009-AK005;84213100;AT;PT;10;EXW;11;3;;0,4;1;19;;QV999999999999;
INTRA-EX;202505;513881387;AB65HCTR;84213100;DK;PT;10;EXW;11;3;;1,7;1;297;;QV999999999999;
INTRA-EX;202505;513881387;E20-15-021-05-22;73202081;DK;PT;10;EXW;11;3;;9;1;182;;QV999999999999;
INTRA-EX;202505;513881387;D650-0003-6;84099100;CY;PT;10;EXW;11;3;;2,4;1;172;;QV999999999999;
INTRA-EX;202505;513881387;SILZKBR8D8S-6;84099100;CY;PT;10;EXW;11;3;;0,4;1;66;;QV999999999999;
INTRA-EX;202505;513881387;AC-WS-NI-15;87088099;LT;PT;10;EXW;11;3;;1,6;1;52;;QV999999999999;
INTRA-EX;202505;513881387;06F129717D;87089235;IE;PT;10;EXW;11;3;;0,1;1;8;;QV999999999999;
INTRA-EX;202505;513881387;KLC180-295;87089997;SE;PT;10;EXW;11;3;;1,1;1;116;;QV999999999999;
INTRA-EX;202505;513881387;KCA477;84099100;SE;PT;10;EXW;11;3;;1,7;1;95;;QV999999999999;
INTRA-EX;202505;513881387;CTS-IT-825;84213100;RO;PT;10;EXW;11;3;;3,8;1;315;;RO36230299;
