FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202508;513881387;SILFER8C7ES;85111000;GR;PT;10;EXW;11;3;;0,1;8;84;;GR802913609;
INTRA-EX;202508;513881387;MMTS-F80-15;87089997;GR;PT;10;EXW;11;3;;0,5;1;74;;GR802913609;
INTRA-EX;202508;513881387;S-TY/T/2;87089235;GR;PT;10;EXW;11;3;;28;1;2195;;GR802913609;
INTRA-EX;202508;513881387;UR-LA4-2573;87088055;GR;PT;10;EXW;11;3;;4,4;1;88;;GR802913609;
INTRA-EX;202508;513881387;CTS-TR-1000;87089997;IT;PT;10;EXW;11;3;;10;1;599;;IT04227541200;
INTRA-EX;202508;513881387;MMINT-EVO-01KBK;87089199;IT;PT;10;EXW;11;3;;22,8;1;752;;IT03656931205;
INTRA-EX;202508;513881387;SBM085CF;84814090;IT;PT;10;EXW;11;3;;18;1;837;;IT02710790060;
INTRA-EX;202508;513881387;AC-200K04-OT;87089997;IT;PT;10;EXW;11;3;;1,4;1;75;;IT12072620011;
INTRA-EX;202508;513881387;AC-MK7R-DPHS;87089235;IT;PT;10;EXW;11;3;;11,6;1;245;;IT03656931205;
INTRA-EX;202508;513881387;AC-MK8-IC;87089199;IT;PT;10;EXW;11;3;;16,5;1;349;;IT03656931205;
INTRA-EX;202508;513881387;AC-MK8-MD;87089997;IT;PT;10;EXW;11;3;;0,3;1;49;;IT03656931205;
INTRA-EX;202508;513881387;06J103600AF;84099100;IT;PT;10;EXW;11;3;;2,5;1;14;;IT03656931205;
INTRA-EX;202508;513881387;AC-MK7-DP;87089235;IT;PT;10;EXW;11;3;;9,2;1;155;;IT12072620011;
INTRA-EX;202508;513881387;FMTUBL1;87089997;IT;PT;10;EXW;11;3;;0,3;1;53;;IT03656931205;
INTRA-EX;202508;513881387;MS100192;85111000;IT;PT;10;EXW;11;3;;0,3;4;149;;IT12072620011;
INTRA-EX;202508;513881387;SHYP107;87089997;IT;PT;10;EXW;11;3;;3,7;1;114;;IT02710790060;
INTRA-EX;202508;513881387;FMINDK47;84213100;IT;PT;10;EXW;11;3;;5,8;1;499;;IT02710790060;
INTRA-EX;202508;513881387;ATMSSUZ1;87089135;NL;PT;10;EXW;11;3;;4,1;1;356;;NL866860666B01;
INTRA-EX;202508;513881387;VWR69000BF1;87089997;NL;PT;10;EXW;11;3;;0,6;1;11;;NL866860666B01;
INTRA-EX;202508;513881387;MS100192;85111000;NL;PT;10;EXW;11;3;;0,3;4;149;;NL866860666B01;
INTRA-EX;202508;513881387;AC-R56-IC;84198998;NL;PT;10;EXW;11;3;;10,5;1;167;;NL866860666B01;
INTRA-EX;202508;513881387;MMODP-1415B;87089997;ES;PT;10;EXW;11;3;;0,1;1;11;;ESB72996382;
INTRA-EX;202508;513881387;FMFK054-BLA;87089997;ES;PT;10;EXW;11;3;;1;1;115;;ESB72996382;
INTRA-EX;202508;513881387;FMINDK40-FOAM;84213100;ES;PT;10;EXW;11;3;;5;1;514;;ESB72996382;
INTRA-EX;202508;513881387;SFDC091;87089235;ES;PT;10;EXW;11;3;;7;1;240;;ESB19296938;
INTRA-EX;202508;513881387;SFDP091;87089235;ES;PT;10;EXW;11;3;;8,1;1;92;;ESB19296938;
INTRA-EX;202508;513881387;EVE-B9RS5-CF-INT;84213100;ES;PT;10;EXW;11;3;;3,9;1;1178;;ESB04855516;
INTRA-EX;202508;513881387;VWR31G8GT;87089997;ES;PT;10;EXW;11;3;;8,5;1;161;;ESB42954230;
INTRA-EX;202508;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;4,9;2;676;;ESB42954230;
INTRA-EX;202508;513881387;FMINLH14-BLK;40093100;ES;PT;10;EXW;11;3;;0,6;1;62;;ESB42954230;
INTRA-EX;202508;513881387;MS100192;85111000;ES;PT;10;EXW;11;3;;0,3;24;896;;ESB42954230;
INTRA-EX;202508;513881387;SILFER8C7ES;85111000;ES;PT;10;EXW;11;3;;0,1;24;252;;ESB42954230;
INTRA-EX;202508;513881387;MS100192;85111000;ES;PT;10;EXW;11;3;;0,3;4;149;;ES50902109G;
INTRA-EX;202508;513881387;KLC150;87088035;ES;PT;10;EXW;11;3;;1;1;100;;ES18062887K;
INTRA-EX;202508;513881387;UR-TW2-1269;87088055;ES;PT;10;EXW;11;3;;3,1;1;60;;ES18062887K;
INTRA-EX;202508;513881387;EVE-G20B58-V2-INT;84213100;FR;PT;10;EXW;11;3;;4,5;1;999;;FR71791829385;
INTRA-EX;202508;513881387;MMOC-E46-01;87089997;FR;PT;10;EXW;11;3;;5;1;573;;FR35504243288;
INTRA-EX;202508;513881387;LKR8AP;85111000;FR;PT;10;EXW;11;3;;0,1;8;85;;FR35504243288;
INTRA-EX;202508;513881387;06E898001-4;85111000;IE;PT;10;EXW;11;3;;1,5;1;99;;QV999999999999;
INTRA-EX;202508;513881387;PP1923;84213100;CY;PT;10;EXW;11;3;;0,7;2;205;;CY10187883D;
INTRA-EX;202508;513881387;SRNC032;87089235;BG;PT;10;EXW;11;3;;5,2;1;284;;BG206009129;
INTRA-EX;202508;513881387;MMRAD-MIA-90X;87089135;SE;PT;10;EXW;11;3;;9,5;1;261;;QV999999999999;
INTRA-EX;202508;513881387;AC-MK7-INLET;40091100;RO;PT;10;EXW;11;3;;0,3;1;68;;QV999999999999;
INTRA-EX;202508;513881387;S90-2-12-023-B-BT;87087050;RO;PT;10;EXW;11;3;;1,8;1;110;;RO14479591;
INTRA-EX;202508;513881387;D401-0047;84213100;RO;PT;10;EXW;11;3;;2,3;1;67;;RO14479591;
INTRA-EX;202508;513881387;R17-10-2;40091100;RO;PT;10;EXW;11;3;;0,1;1;83;;RO14479591;
INTRA-EX;202508;513881387;FMACVAG07;84099100;HR;PT;10;EXW;11;3;;0,5;1;129;;QV999999999999;
INTRA-EX;202508;513881387;FMTUBL15;87089997;HR;PT;10;EXW;11;3;;0,6;1;106;;HR26686598887;
INTRA-EX;202508;513881387;BWR20XZ;87088055;SI;PT;10;EXW;11;3;;5,8;1;169;;QV999999999999;
INTRA-EX;202508;513881387;COMBO-NOV-MQB;84213100;SI;PT;10;EXW;11;3;;5,5;1;433;;QV999999999999;
INTRA-EX;202508;513881387;WB-271;84213100;SI;PT;10;EXW;11;3;;0,2;1;38;;QV999999999999;
INTRA-EX;202508;513881387;VWR630000;87141030;HU;PT;10;EXW;11;3;;1,9;1;114;;HU25464285;
INTRA-EX;202508;513881387;Z1003100;85111000;HU;PT;10;EXW;11;3;;0,1;8;199;;HU25464285;
INTRA-EX;202508;513881387;SNN0910-6P-BK;87083091;HU;PT;10;EXW;11;3;;0,9;1;162;;HU27807336;
INTRA-EX;202508;513881387;CTS-HW-540;40091100;PL;PT;10;EXW;11;3;;2;2;439;;PL8141683531;
INTRA-EX;202508;513881387;EVE-ST38V8S-CF-ENG;87089997;PL;PT;10;EXW;11;3;;1,3;1;428;;PL8141683531;
INTRA-EX;202508;513881387;CTS-IT-256;40091100;PL;PT;10;EXW;11;3;;2,3;1;149;;PL8141683531;
INTRA-EX;202508;513881387;FMKC010-BLA;40093100;GR;PT;10;EXW;11;3;;1;1;226;;QV999999999999;
INTRA-EX;202508;513881387;1K0253144BD;40091100;GR;PT;10;EXW;11;3;;0,2;1;8;;QV999999999999;
INTRA-EX;202508;513881387;420121321;84099100;GR;PT;10;EXW;11;3;;0,1;1;28;;QV999999999999;
INTRA-EX;202508;513881387;EVE-G8XMV2-CF-INT;84213100;BE;PT;10;EXW;11;3;;7,7;1;1987;;BE0740963105;
INTRA-EX;202508;513881387;ES-335161;87089997;BE;PT;10;EXW;11;3;;1;1;45;;QV999999999999;
INTRA-EX;202508;513881387;70027-AH001;84213100;BE;PT;10;EXW;11;3;;0,2;1;33;;QV999999999999;
INTRA-EX;202508;513881387;SFDC089;87089235;BE;PT;10;EXW;11;3;;3;1;294;;QV999999999999;
INTRA-EX;202508;513881387;UR-TW2-2762;87088055;BE;PT;10;EXW;11;3;;2;1;130;;QV999999999999;
INTRA-EX;202508;513881387;AC-200-DP;87089235;IT;PT;10;EXW;11;3;;10;1;131;;IT04146110160;
INTRA-EX;202508;513881387;VWR12G6GT;84213100;IT;PT;10;EXW;11;3;;1,9;1;237;;IT04146110160;
INTRA-EX;202508;513881387;UR-LA2-2090;87088055;IT;PT;10;EXW;11;3;;2;1;52;;IT12072620011;
INTRA-EX;202508;513881387;C9000;87089997;IT;PT;10;EXW;11;3;;1;1;9;;IT12072620011;
INTRA-EX;202508;513881387;AC-300-CP;84099100;IT;PT;10;EXW;11;3;;0,3;4;47;;IT12072620011;
INTRA-EX;202508;513881387;SVA0714-4P-BK;87083091;IT;PT;10;EXW;11;3;;0,5;1;51;;IT03656931205;
INTRA-EX;202508;513881387;420103485B;70102000;IT;PT;10;EXW;11;3;;0,1;1;23;;IT03656931205;
INTRA-EX;202508;513881387;SSZ0205-6P-BK;87083091;IT;PT;10;EXW;11;3;;0,6;1;115;;QV999999999999;
INTRA-EX;202508;513881387;70017-AS107;84213100;IT;PT;10;EXW;11;3;;0,5;1;32;;QV999999999999;
INTRA-EX;202508;513881387;VWR13G700;84099100;IT;PT;10;EXW;11;3;;3;1;635;;IT02643740026;
INTRA-EX;202508;513881387;06J103600AFKIT;84099100;IT;PT;10;EXW;11;3;;2,5;1;49;;IT02643740026;
INTRA-EX;202508;513881387;AC-300-CP-4;84099100;IT;PT;10;EXW;11;3;;1;1;70;;QV999999999999;
INTRA-EX;202508;513881387;BHF50Z;87088055;NL;PT;10;EXW;11;3;;5;2;304;;NL857445832B01;
INTRA-EX;202508;513881387;9-654-1025;84133080;NL;PT;10;EXW;11;3;;0,8;1;129;;NL866860666B01;
INTRA-EX;202508;513881387;AC-211-CFA;87089997;NL;PT;10;EXW;11;3;;0,1;2;33;;NL866996473B01;
INTRA-EX;202508;513881387;VWR12P1GT;84213100;NL;PT;10;EXW;11;3;;3;1;285;;NL866996473B01;
INTRA-EX;202508;513881387;D650-0009;84099100;NL;PT;10;EXW;11;3;;0,3;12;302;;NL866996473B01;
INTRA-EX;202508;513881387;VWR900002;85111000;NL;PT;10;EXW;11;3;;0,3;4;122;;NL866996473B01;
INTRA-EX;202508;513881387;VWR810002;87089997;NL;PT;10;EXW;11;3;;0,5;2;112;;NL866996473B01;
INTRA-EX;202508;513881387;VWR12G7R600ITBLU;84213100;NL;PT;10;EXW;11;3;;0,8;1;76;;NL866996473B01;
INTRA-EX;202508;513881387;VWR17G7R600;40091100;NL;PT;10;EXW;11;3;;0,2;2;76;;NL866996473B01;
INTRA-EX;202508;513881387;VWR180006;87089997;NL;PT;10;EXW;11;3;;0,1;2;20;;NL866996473B01;
INTRA-EX;202508;513881387;CI100039;40091100;NL;PT;10;EXW;11;3;;2;1;200;;NL866996473B01;
INTRA-EX;202508;513881387;VWR800001;58109210;NL;PT;10;EXW;11;3;;0,1;1;7;;NL866996473B01;
INTRA-EX;202508;513881387;FMKC023-RED;40093100;NL;PT;10;EXW;11;3;;1,8;1;115;;NL866996473B01;
INTRA-EX;202508;513881387;VWR12P1GTFO;84213100;NL;PT;10;EXW;11;3;;0,3;1;76;;NL866996473B01;
INTRA-EX;202508;513881387;VWR31G7GT;87088035;NL;PT;10;EXW;11;3;;8,5;1;161;;NL866996473B01;
INTRA-EX;202508;513881387;VWR900002;85111000;NL;PT;10;EXW;11;3;;0,3;4;122;;NL866996473B01;
INTRA-EX;202508;513881387;VWR17G8R600;84213100;NL;PT;10;EXW;11;3;;0,2;1;38;;NL866996473B01;
INTRA-EX;202508;513881387;SILFER8C7ES;85111000;NL;PT;10;EXW;11;3;;0,1;4;42;;NL866996473B01;
INTRA-EX;202508;513881387;MS100192;85111000;NL;PT;10;EXW;11;3;;0,3;1;37;;NL866996473B01;
INTRA-EX;202508;513881387;VWR800001;58109210;NL;PT;10;EXW;11;3;;0,1;1;7;;NL866996473B01;
INTRA-EX;202508;513881387;VWR640015;87089997;NL;PT;10;EXW;11;3;;2,2;1;65;;NL866996473B01;
INTRA-EX;202508;513881387;VWR90000;85111000;NL;PT;10;EXW;11;3;;0,3;4;122;;NL866996473B01;
INTRA-EX;202508;513881387;CTS-IT-255R-2;87089135;NL;PT;10;EXW;11;3;;8;1;284;;NL866996473B01;
INTRA-EX;202508;513881387;FMDV1-BLA;87089997;NL;PT;10;EXW;11;3;;2,2;1;178;;NL866996473B01;
INTRA-EX;202508;513881387;AC-VAG-ODP;70102000;NL;PT;10;EXW;11;3;;0,2;1;8;;QV999999999999;
INTRA-EX;202508;513881387;AC-200-TBH-BK;40093100;NL;PT;10;EXW;11;3;;0,2;1;18;;QV999999999999;
INTRA-EX;202508;513881387;UR-ML4-1193;87088055;NL;PT;10;EXW;11;3;;3,8;1;117;;QV999999999999;
INTRA-EX;202508;513881387;AC-300-CP-6;84099100;NL;PT;10;EXW;11;3;;1,6;1;106;;QV999999999999;
INTRA-EX;202508;513881387;613182.654150;87089997;ES;PT;10;EXW;11;3;;0,5;1;62;;ES42248099C;
INTRA-EX;202508;513881387;001394.999502;84836080;ES;PT;10;EXW;11;3;;6,7;1;569;;ES42248099C;
INTRA-EX;202508;513881387;EVE-FLC;87084099;ES;PT;10;EXW;11;3;;0,6;1;21;;ESB04855516;
INTRA-EX;202508;513881387;CI100040;84213100;ES;PT;10;EXW;11;3;;3,2;1;395;;ESB04855516;
INTRA-EX;202508;513881387;AC-200-CP;84099100;ES;PT;10;EXW;11;3;;0,3;5;68;;ESB94171030;
INTRA-EX;202508;513881387;SHIP-PICK;;ES;PT;10;EXW;11;3;;0,1;1;0;;ESB94171030;
INTRA-EX;202508;513881387;D650-0003;84099100;ES;PT;10;EXW;11;3;;0,3;4;92;;ESB04855516;
INTRA-EX;202508;513881387;SVW0630-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;63;;ESB04855516;
INTRA-EX;202508;513881387;VWR1210R601EG;84213100;ES;PT;10;EXW;11;3;;5,2;1;505;;ES78982207T;
INTRA-EX;202508;513881387;VWR12G60R;84213100;ES;PT;10;EXW;11;3;;3,2;1;352;;ES18062887K;
INTRA-EX;202508;513881387;AC-200-IC;84198998;ES;PT;10;EXW;11;3;;11,9;1;263;;ES18062887K;
INTRA-EX;202508;513881387;AC-UNI-WD;87089997;ES;PT;10;EXW;11;3;;0,2;1;13;;QV999999999999;
INTRA-EX;202508;513881387;VWR12G7R600FO;84213100;ES;PT;10;EXW;11;3;;0,5;1;114;;QV999999999999;
INTRA-EX;202508;513881387;TTE777-UP;84099100;ES;PT;10;EXW;11;3;;16,6;1;2499;;ESB09725458;
INTRA-EX;202508;513881387;FMHPRM-RED;40091100;ES;PT;10;EXW;11;3;;3,5;1;181;;ESE94201142;
INTRA-EX;202508;513881387;SILZKBR8D8S-6;84099100;ES;PT;10;EXW;11;3;;0,4;1;67;;QV999999999999;
INTRA-EX;202508;513881387;PP1962;84213100;ES;PT;10;EXW;11;3;;0,5;1;102;;ESB67114637;
INTRA-EX;202508;513881387;EVE-G8XMV2-CF-INT;84213100;ES;PT;10;EXW;11;3;;7,7;1;2650;;ESB15501539;
INTRA-EX;202508;513881387;D650-0009-6;84099100;ES;PT;10;EXW;11;3;;2,4;1;187;;ESB15501539;
INTRA-EX;202508;513881387;EVE-G8XM-CFM-ENG;84213100;ES;PT;10;EXW;11;3;;4,2;1;900;;ESB15501539;
INTRA-EX;202508;513881387;AC-250-IP;84198998;ES;PT;10;EXW;11;3;;1,9;1;126;;QV999999999999;
INTRA-EX;202508;513881387;D650-0004-6;84099100;ES;PT;10;EXW;11;3;;2,4;1;170;;ES43233026H;
INTRA-EX;202508;513881387;SVW0630-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;77;;QV999999999999;
INTRA-EX;202508;513881387;PPF-9856;84213100;ES;PT;10;EXW;11;3;;0,7;1;34;;QV999999999999;
INTRA-EX;202508;513881387;E20-55-019-01-22;73202081;ES;PT;10;EXW;11;3;;6,5;1;196;;QV999999999999;
INTRA-EX;202508;513881387;KLC163;87088035;ES;PT;10;EXW;11;3;;0,9;1;135;;QV999999999999;
INTRA-EX;202508;513881387;MMIG-VLSTR-19T04;85111000;ES;PT;10;EXW;11;3;;1,7;1;97;;QV999999999999;
INTRA-EX;202508;513881387;AC-200-TBH-BL;40093100;ES;PT;10;EXW;11;3;;0,2;1;18;;QV999999999999;
INTRA-EX;202508;513881387;BKR8EIX-4;85111000;ES;PT;10;EXW;11;3;;0,3;1;42;;QV999999999999;
INTRA-EX;202508;513881387;03K906051;90269000;ES;PT;10;EXW;11;3;;0,1;1;19;;QV999999999999;
INTRA-EX;202508;513881387;03H971921;84099100;ES;PT;10;EXW;11;3;;0,1;1;23;;ESB75910315;
INTRA-EX;202508;513881387;ILKAR7L11-4;85111000;ES;PT;10;EXW;11;3;;0,3;1;67;;QV999999999999;
INTRA-EX;202508;513881387;SHY0900-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,8;1;96;;QV999999999999;
INTRA-EX;202508;513881387;AC-200-HS;87089997;ES;PT;10;EXW;11;3;;0,5;1;22;;QV999999999999;
INTRA-EX;202508;513881387;8E0971824S-RD;84099100;ES;PT;10;EXW;11;3;;0,2;1;14;;QV999999999999;
INTRA-EX;202508;513881387;VWR31G7GT;87088035;ES;PT;10;EXW;11;3;;8,5;1;266;;QV999999999999;
INTRA-EX;202508;513881387;4B1609H-STD;40091100;ES;PT;10;EXW;11;3;;0,5;1;44;;QV999999999999;
INTRA-EX;202508;513881387;SILZKBR8D8S-6;84099100;ES;PT;10;EXW;11;3;;0,4;1;68;;ES41630576R;
INTRA-EX;202508;513881387;AC-300-CP-6;84099100;ES;PT;10;EXW;11;3;;1,6;2;214;;ES41630576R;
INTRA-EX;202508;513881387;AC-S55-CHP;84835020;ES;PT;10;EXW;11;3;;0,3;1;74;;ES41630576R;
INTRA-EX;202508;513881387;SBW0901-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;78;;QV999999999999;
INTRA-EX;202508;513881387;AC-BM-ODP;87089997;ES;PT;10;EXW;11;3;;0,1;1;12;;QV999999999999;
INTRA-EX;202508;513881387;1K0253144AE;87089997;ES;PT;10;EXW;11;3;;1;1;8;;QV999999999999;
INTRA-EX;202508;513881387;VWR630300;87089997;ES;PT;10;EXW;11;3;;0,3;1;41;;QV999999999999;
INTRA-EX;202508;513881387;41003-RM006;84213100;ES;PT;10;EXW;11;3;;0,2;1;14;;QV999999999999;
INTRA-EX;202508;513881387;CTS-IT-500;40091100;ES;PT;10;EXW;11;3;;1,6;1;148;;QV999999999999;
INTRA-EX;202508;513881387;D650-0004-6;84099100;ES;PT;10;EXW;11;3;;2,4;1;169;;QV999999999999;
INTRA-EX;202508;513881387;70017-AM107;84213100;ES;PT;10;EXW;11;3;;0,7;1;33;;QV999999999999;
INTRA-EX;202508;513881387;70017-AN101;84213100;ES;PT;10;EXW;11;3;;0,5;1;37;;QV999999999999;
INTRA-EX;202508;513881387;DBA42698S-2;87089997;ES;PT;10;EXW;11;3;;26,5;1;366;;QV999999999999;
INTRA-EX;202508;513881387;MMIG-VLSTR-19T04;85111000;ES;PT;10;EXW;11;3;;1,7;1;97;;QV999999999999;
INTRA-EX;202508;513881387;9-201-1031;84133080;ES;PT;10;EXW;11;3;;0,5;1;89;;QV999999999999;
INTRA-EX;202508;513881387;9-654-1025;84133080;ES;PT;10;EXW;11;3;;0,8;1;163;;QV999999999999;
INTRA-EX;202508;513881387;SFD0255-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;76;;QV999999999999;
INTRA-EX;202508;513881387;06K103495AC;87089997;ES;PT;10;EXW;11;3;;0,6;1;31;;QV999999999999;
INTRA-EX;202508;513881387;PK431;84213100;ES;PT;10;EXW;11;3;;4,7;1;314;;QV999999999999;
INTRA-EX;202508;513881387;SILZKGR8B8S-6;85111000;ES;PT;10;EXW;11;3;;0,4;1;58;;QV999999999999;
INTRA-EX;202508;513881387;SSE0426-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;78;;QV999999999999;
INTRA-EX;202508;513881387;ILZKR8C8G-4;87089997;ES;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202508;513881387;EVE-B9RS5-CF-INT;84213100;FR;PT;10;EXW;11;3;;3,9;1;1178;;FR94827543661;
INTRA-EX;202508;513881387;X11127570292ALBK;87089997;FR;PT;10;EXW;11;3;;7,5;1;216;;QV999999999999;
INTRA-EX;202508;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1;213;;QV999999999999;
INTRA-EX;202508;513881387;STY0014-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;2;155;;FR52805222783;
INTRA-EX;202508;513881387;AC-200-IT;84198998;FR;PT;10;EXW;11;3;;5;1;187;;FR21914749676;
INTRA-EX;202508;513881387;FMCTDS3-BL;87089997;FR;PT;10;EXW;11;3;;3;1;325;;QV999999999999;
INTRA-EX;202508;513881387;MMEXH-MUS8-15APP;87089235;FR;PT;10;EXW;11;3;;8,6;1;472;;QV999999999999;
INTRA-EX;202508;513881387;CTS-IT-805;40091100;FR;PT;10;EXW;11;3;;2,5;1;219;;QV999999999999;
INTRA-EX;202508;513881387;COMBO-NOV-MQB;84213100;FR;PT;10;EXW;11;3;;5,5;1;441;;QV999999999999;
INTRA-EX;202508;513881387;FRI-0194;84213100;FR;PT;10;EXW;11;3;;3,8;1;932;;FR24893422287;
INTRA-EX;202508;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,3;1;43;;QV999999999999;
INTRA-EX;202508;513881387;5B7880H-STD;40091100;FR;PT;10;EXW;11;3;;0,3;1;54;;QV999999999999;
INTRA-EX;202508;513881387;ATMSYGR32;87089997;FR;PT;10;EXW;11;3;;7,8;1;480;;FR65890019185;
INTRA-EX;202508;513881387;10.127.100K;84132000;FR;PT;10;EXW;11;3;;0,3;1;314;;FR36942035684;
INTRA-EX;202508;513881387;FMINLH25-BLACK;40091100;FR;PT;10;EXW;11;3;;1;1;70;;QV999999999999;
INTRA-EX;202508;513881387;AC-N55-DP;87089235;FR;PT;10;EXW;11;3;;2,5;1;168;;QV999999999999;
INTRA-EX;202508;513881387;03K906051;90269000;FR;PT;10;EXW;11;3;;0,1;1;19;;QV999999999999;
INTRA-EX;202508;513881387;CLPT-SET1;87088035;FR;PT;10;EXW;11;3;;3,4;1;196;;QV999999999999;
INTRA-EX;202508;513881387;613182.654150;87089997;FR;PT;10;EXW;11;3;;0,5;1;62;;QV999999999999;
INTRA-EX;202508;513881387;10.127.203K;84132000;FR;PT;10;EXW;11;3;;0,3;1;314;;QV999999999999;
INTRA-EX;202508;513881387;AC-MK7-FPT;84133080;FR;PT;10;EXW;11;3;;0,1;1;10;;QV999999999999;
INTRA-EX;202508;513881387;RF100029;84099100;FR;PT;10;EXW;11;3;;0,5;1;44;;QV999999999999;
