FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202409;513881387;SBW1162-4P-BK;87083091;HU;PT;10;EXW;11;3;;0,5;1,000;79;;QV999999999999;
INTRA-EX;202409;513881387;PF04;85444290;HR;PT;10;EXW;11;3;;0,2;1,000;197;;QV999999999999;
INTRA-EX;202409;513881387;CTS-IT-256;40091100;SI;PT;10;EXW;11;3;;2,3;1,000;179;;SI84911492;
INTRA-EX;202409;513881387;CTS-HW-540;40091100;SI;PT;10;EXW;11;3;;2;1,000;269;;SI84911492;
INTRA-EX;202409;513881387;UR-LA4-3512;87088055;GR;PT;10;EXW;11;3;;2,5;1,000;88;;GREL156587530;
INTRA-EX;202409;513881387;MMRAD-CIV-92X;87089135;GR;PT;10;EXW;11;3;;4,2;1,000;174;;GREL136030005;
INTRA-EX;202409;513881387;AC-S58-FP;87089997;GR;PT;10;EXW;11;3;;4;2,000;289;;GREL156587530;
INTRA-EX;202409;513881387;50003-MR45XLZ-4;87089997;DE;PT;10;EXW;11;3;;0,4;1,000;84;;QV999999999999;
INTRA-EX;202409;513881387;CI100052;84213100;BE;PT;10;EXW;11;3;;4,5;1,000;297;;QV999999999999;
INTRA-EX;202409;513881387;CI100052-A;84213100;BE;PT;10;EXW;11;3;;1,7;1,000;102;;QV999999999999;
INTRA-EX;202409;513881387;ACCLAMP275;96072090;BE;PT;10;EXW;11;3;;0,2;1,000;4;;QV999999999999;
INTRA-EX;202409;513881387;R01-10-2;40091100;BE;PT;10;EXW;11;3;;0,1;1,000;82;;QV999999999999;
INTRA-EX;202409;513881387;32016-AF101;84213100;IT;PT;10;EXW;11;3;;17;1,000;1274;;IT03656931205;
INTRA-EX;202409;513881387;TS-0622-7072;87089997;IT;PT;10;EXW;11;3;;0,5;1,000;122;;QV999999999999;
INTRA-EX;202409;513881387;AC-200-PCVCC;87089997;IT;PT;10;EXW;11;3;;0,5;1,000;41;;IT03656931205;
INTRA-EX;202409;513881387;BMR77Z;87088055;IT;PT;10;EXW;11;3;;2,6;1,000;115;;IT02710790060;
INTRA-EX;202409;513881387;BMF49Z;87088055;IT;PT;10;EXW;11;3;;6,1;1,000;136;;IT02710790060;
INTRA-EX;202409;513881387;L3P3VGT7;87089997;IT;PT;10;EXW;11;3;;1;1,000;252;;IT03656931205;
INTRA-EX;202409;513881387;D650-0009;84099100;IT;PT;10;EXW;11;3;;0,3;6,000;174;;IT03656931205;
INTRA-EX;202409;513881387;VWR120003;87089997;IT;PT;10;EXW;11;3;;1,3;1,000;178;;IT03813391202;
INTRA-EX;202409;513881387;VWR17G8R600;84213100;IT;PT;10;EXW;11;3;;0,2;1,000;38;;IT03813391202;
INTRA-EX;202409;513881387;VWR1200R601E;84213100;IT;PT;10;EXW;11;3;;5,2;1,000;338;;IT03813391202;
INTRA-EX;202409;513881387;5w30;27101999;NL;PT;10;EXW;11;3;;1,9;4,000;116;;NL007460843B01;
INTRA-EX;202409;513881387;R7437-9-8;84099100;NL;PT;10;EXW;11;3;;0,4;1,000;330;;QV999999999999;
INTRA-EX;202409;513881387;VWR1200R600E;84213100;NL;PT;10;EXW;11;3;;5,2;1,000;309;;NL859932114B01;
INTRA-EX;202409;513881387;MMHOSE-E46-99BK;40091100;NL;PT;10;EXW;11;3;;0,6;1,000;44;;NL002241494B08;
INTRA-EX;202409;513881387;MMHOSE-WRX-01RD;40093100;NL;PT;10;EXW;11;3;;0,7;1,000;67;;NL002241494B08;
INTRA-EX;202409;513881387;AC-500-QS;87089997;NL;PT;10;EXW;11;3;;0,4;1,000;24;;NL002241494B08;
INTRA-EX;202409;513881387;TTE855;84099100;ES;PT;10;EXW;11;3;;16,9;1,000;3629;;ESB04855516;
INTRA-EX;202409;513881387;WB-323;84213100;ES;PT;10;EXW;11;3;;0,2;1,000;48;;QV999999999999;
INTRA-EX;202409;513881387;06K103484F;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;6;;ESB15501539;
INTRA-EX;202409;513881387;VWR180006;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;13;;ESB15501539;
INTRA-EX;202409;513881387;VWR650000-RED;87083099;ES;PT;10;EXW;11;3;;39,8;1,000;3192;;ESB15501539;
INTRA-EX;202409;513881387;VWR900001-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;157;;ESB15501539;
INTRA-EX;202409;513881387;9-651-1026;84133080;ES;PT;10;EXW;11;3;;0,5;1,000;146;;ESB66526328;
INTRA-EX;202409;513881387;MMHOSE-BRZ-13IBK;40091100;ES;PT;10;EXW;11;3;;1,3;1,000;98;;QV999999999999;
INTRA-EX;202409;513881387;70017-AT120;84213100;ES;PT;10;EXW;11;3;;0,5;1,000;36;;QV999999999999;
INTRA-EX;202409;513881387;VWR12G7R600ITBLA;84213100;ES;PT;10;EXW;11;3;;0,8;1,000;97;;QV999999999999;
INTRA-EX;202409;513881387;06F129101P;84814090;ES;PT;10;EXW;11;3;;0,2;1,000;17;;QV999999999999;
INTRA-EX;202409;513881387;UR-TW2-2142;87088055;ES;PT;10;EXW;11;3;;3,4;1,000;148;;QV999999999999;
INTRA-EX;202409;513881387;70017-AT132;84213100;ES;PT;10;EXW;11;3;;0,5;1,000;28;;QV999999999999;
INTRA-EX;202409;513881387;SSU8003-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;83;;QV999999999999;
INTRA-EX;202409;513881387;034-1ZZ-0002;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;85;;QV999999999999;
INTRA-EX;202409;513881387;034-504-Z013;87089997;ES;PT;10;EXW;11;3;;1;1,000;185;;QV999999999999;
INTRA-EX;202409;513881387;UR-RT2-408;87088055;ES;PT;10;EXW;11;3;;1,8;1,000;70;;QV999999999999;
INTRA-EX;202409;513881387;DILKAR8R9HS-4;85111000;ES;PT;10;EXW;11;3;;0,6;1,000;62;;QV999999999999;
INTRA-EX;202409;513881387;AC-S63-IT;84198998;ES;PT;10;EXW;11;3;;3,2;1,000;238;;QV999999999999;
INTRA-EX;202409;513881387;216VWBWEOP270;90269000;ES;PT;10;EXW;11;3;;0,3;1,000;70;;QV999999999999;
INTRA-EX;202409;513881387;AC-200-OSA;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;27;;QV999999999999;
INTRA-EX;202409;513881387;BKR8EIX-4;85111000;ES;PT;10;EXW;11;3;;0,2;2,000;83;;QV999999999999;
INTRA-EX;202409;513881387;R7437-9-5;85111000;ES;PT;10;EXW;11;3;;0,3;1,000;206;;QV999999999999;
INTRA-EX;202409;513881387;RBF600;27101999;ES;PT;10;EXW;11;3;;0,6;1,000;9;;QV999999999999;
INTRA-EX;202409;513881387;SSE0250-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;78;;QV999999999999;
INTRA-EX;202409;513881387;AC-250-IP;84198998;ES;PT;10;EXW;11;3;;1,9;1,000;119;;QV999999999999;
INTRA-EX;202409;513881387;MS100204-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;179;;QV999999999999;
INTRA-EX;202409;513881387;20VW36502X;87083091;ES;PT;10;EXW;11;3;;41;1,000;1688;;ES09214511K;
INTRA-EX;202409;513881387;FMSS114-BL;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;7;;ES09214511K;
INTRA-EX;202409;513881387;FMSS114-RD;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;7;;ES09214511K;
INTRA-EX;202409;513881387;110859;27101999;ES;PT;10;EXW;11;3;;2,1;3,000;87;;ES09214511K;
INTRA-EX;202409;513881387;TS-0106-1002;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;93;;QV999999999999;
INTRA-EX;202409;513881387;216BFWAEBOSM;90262020;ES;PT;10;EXW;11;3;;0,3;1,000;48;;QV999999999999;
INTRA-EX;202409;513881387;MMRAD-350Z-03;87089135;ES;PT;10;EXW;11;3;;10,9;1,000;208;;ESB66283003;
INTRA-EX;202409;513881387;MMODP-12125B;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;9;;ESB66283003;
INTRA-EX;202409;513881387;KCA434;87088055;ES;PT;10;EXW;11;3;;0,6;1,000;44;;ES72815006L;
INTRA-EX;202409;513881387;W0509;87088055;ES;PT;10;EXW;11;3;;0,3;1,000;32;;ES72815006L;
INTRA-EX;202409;513881387;MMRAD-EVO-01;87089135;ES;PT;10;EXW;11;3;;7,8;1,000;205;;ESB86420924;
INTRA-EX;202409;513881387;MMEXH-MUS8-15HP;87089235;ES;PT;10;EXW;11;3;;5;1,000;141;;ES38873546G;
INTRA-EX;202409;513881387;VWR900002;85111000;ES;PT;10;EXW;11;3;;0,3;4,000;122;;ES38873546G;
INTRA-EX;202409;513881387;VWR1200R600E;84213100;ES;PT;10;EXW;11;3;;5,2;1,000;309;;ES38873546G;
